Event,Lap,Driver,GapToLeader_Secs
Emilia Romagna Grand Prix,3.0,LEC,2.088
Emilia Romagna Grand Prix,3.0,PIA,3.496
Emilia Romagna Grand Prix,3.0,SAI,2.868
Emilia Romagna Grand Prix,3.0,HAM,5.825
Emilia Romagna Grand Prix,3.0,RUS,4.846
Emilia Romagna Grand Prix,3.0,PER,8.938
Emilia Romagna Grand Prix,3.0,STR,11.597
Emilia Romagna Grand Prix,3.0,TSU,8.031
Emilia Romagna Grand Prix,3.0,HUL,7.21
Emilia Romagna Grand Prix,3.0,MAG,13.592
Emilia Romagna Grand Prix,3.0,RIC,9.88
Emilia Romagna Grand Prix,3.0,OCO,10.813
Emilia Romagna Grand Prix,3.0,ZHO,15.089
Emilia Romagna Grand Prix,3.0,GAS,12.986
Emilia Romagna Grand Prix,3.0,SAR,15.753
Emilia Romagna Grand Prix,3.0,BOT,14.31
Emilia Romagna Grand Prix,3.0,ALO,16.494
Emilia Romagna Grand Prix,3.0,ALB,12.43
Emilia Romagna Grand Prix,4.0,VER,0.0
Emilia Romagna Grand Prix,4.0,NOR,1.506
Emilia Romagna Grand Prix,4.0,LEC,2.6959999999999997
Emilia Romagna Grand Prix,4.0,PIA,4.202
Emilia Romagna Grand Prix,4.0,SAI,3.5380000000000003
Emilia Romagna Grand Prix,4.0,HAM,6.869
Emilia Romagna Grand Prix,4.0,RUS,5.803
Emilia Romagna Grand Prix,4.0,PER,10.449
Emilia Romagna Grand Prix,4.0,STR,13.275
Emilia Romagna Grand Prix,4.0,TSU,9.43
Emilia Romagna Grand Prix,4.0,HUL,8.696
Emilia Romagna Grand Prix,4.0,MAG,15.438
Emilia Romagna Grand Prix,4.0,RIC,11.436
Emilia Romagna Grand Prix,4.0,OCO,12.371
Emilia Romagna Grand Prix,4.0,ZHO,17.464
Emilia Romagna Grand Prix,4.0,GAS,15.021
Emilia Romagna Grand Prix,4.0,SAR,18.072
Emilia Romagna Grand Prix,4.0,BOT,16.425
Emilia Romagna Grand Prix,4.0,ALO,18.894
Emilia Romagna Grand Prix,4.0,ALB,14.337
Emilia Romagna Grand Prix,5.0,VER,0.0
Emilia Romagna Grand Prix,5.0,NOR,1.818
Emilia Romagna Grand Prix,5.0,LEC,3.084
Emilia Romagna Grand Prix,5.0,PIA,4.737
Emilia Romagna Grand Prix,5.0,SAI,4.08
Emilia Romagna Grand Prix,5.0,HAM,7.679
Emilia Romagna Grand Prix,5.0,RUS,6.5440000000000005
Emilia Romagna Grand Prix,5.0,PER,11.868
Emilia Romagna Grand Prix,5.0,STR,14.793
Emilia Romagna Grand Prix,5.0,TSU,10.863
Emilia Romagna Grand Prix,5.0,HUL,10.146
Emilia Romagna Grand Prix,5.0,MAG,17.386
Emilia Romagna Grand Prix,5.0,RIC,12.913
Emilia Romagna Grand Prix,5.0,OCO,13.904
Emilia Romagna Grand Prix,5.0,ZHO,19.295
Emilia Romagna Grand Prix,5.0,GAS,16.77
Emilia Romagna Grand Prix,5.0,SAR,20.04
Emilia Romagna Grand Prix,5.0,BOT,18.485
Emilia Romagna Grand Prix,5.0,ALO,20.858
Emilia Romagna Grand Prix,5.0,ALB,15.96
Emilia Romagna Grand Prix,6.0,VER,0.0
Emilia Romagna Grand Prix,6.0,NOR,1.859
Emilia Romagna Grand Prix,6.0,LEC,3.259
Emilia Romagna Grand Prix,6.0,PIA,5.176
Emilia Romagna Grand Prix,6.0,SAI,4.372
Emilia Romagna Grand Prix,6.0,HAM,8.38
Emilia Romagna Grand Prix,6.0,RUS,7.168
Emilia Romagna Grand Prix,6.0,PER,13.2
Emilia Romagna Grand Prix,6.0,STR,16.264
Emilia Romagna Grand Prix,6.0,TSU,12.235
Emilia Romagna Grand Prix,6.0,HUL,11.639
Emilia Romagna Grand Prix,6.0,MAG,18.755
Emilia Romagna Grand Prix,6.0,RIC,14.457
Emilia Romagna Grand Prix,6.0,OCO,15.472
Emilia Romagna Grand Prix,6.0,ZHO,21.074
Emilia Romagna Grand Prix,6.0,GAS,18.301
Emilia Romagna Grand Prix,6.0,SAR,21.927
Emilia Romagna Grand Prix,6.0,BOT,20.032
Emilia Romagna Grand Prix,6.0,ALO,22.752
Emilia Romagna Grand Prix,6.0,ALB,17.564
Emilia Romagna Grand Prix,7.0,VER,0.0
Emilia Romagna Grand Prix,7.0,NOR,1.9140000000000001
Emilia Romagna Grand Prix,7.0,LEC,3.416
Emilia Romagna Grand Prix,7.0,PIA,5.388
Emilia Romagna Grand Prix,7.0,SAI,4.74
Emilia Romagna Grand Prix,7.0,HAM,8.958
Emilia Romagna Grand Prix,7.0,RUS,7.567
Emilia Romagna Grand Prix,7.0,PER,14.973
Emilia Romagna Grand Prix,7.0,STR,17.931
Emilia Romagna Grand Prix,7.0,TSU,14.039
Emilia Romagna Grand Prix,7.0,HUL,13.131
Emilia Romagna Grand Prix,7.0,MAG,20.407
Emilia Romagna Grand Prix,7.0,RIC,16.017
Emilia Romagna Grand Prix,7.0,OCO,17.166
Emilia Romagna Grand Prix,7.0,ZHO,23.177
Emilia Romagna Grand Prix,7.0,GAS,19.872
Emilia Romagna Grand Prix,7.0,SAR,24.037
Emilia Romagna Grand Prix,7.0,BOT,21.732
Emilia Romagna Grand Prix,7.0,ALO,29.332
Emilia Romagna Grand Prix,7.0,ALB,19.191
Emilia Romagna Grand Prix,8.0,VER,0.0
Emilia Romagna Grand Prix,8.0,NOR,2.149
Emilia Romagna Grand Prix,8.0,LEC,3.77
Emilia Romagna Grand Prix,8.0,PIA,6.149
Emilia Romagna Grand Prix,8.0,SAI,5.409
Emilia Romagna Grand Prix,8.0,HAM,9.789
Emilia Romagna Grand Prix,8.0,RUS,8.18
Emilia Romagna Grand Prix,8.0,PER,16.549
Emilia Romagna Grand Prix,8.0,STR,19.561
Emilia Romagna Grand Prix,8.0,TSU,15.415
Emilia Romagna Grand Prix,8.0,HUL,14.517
Emilia Romagna Grand Prix,8.0,MAG,22.056
Emilia Romagna Grand Prix,8.0,RIC,17.629
Emilia Romagna Grand Prix,8.0,OCO,18.828
Emilia Romagna Grand Prix,8.0,ZHO,25.213
Emilia Romagna Grand Prix,8.0,GAS,26.055
Emilia Romagna Grand Prix,8.0,SAR,26.051
Emilia Romagna Grand Prix,8.0,BOT,28.235
Emilia Romagna Grand Prix,8.0,ALO,54.45
Emilia Romagna Grand Prix,8.0,ALB,25.072
Emilia Romagna Grand Prix,9.0,VER,0.0
Emilia Romagna Grand Prix,9.0,NOR,2.658
Emilia Romagna Grand Prix,9.0,LEC,4.442
Emilia Romagna Grand Prix,9.0,PIA,7.114
Emilia Romagna Grand Prix,9.0,SAI,6.359
Emilia Romagna Grand Prix,9.0,HAM,10.756
Emilia Romagna Grand Prix,9.0,RUS,9.228
Emilia Romagna Grand Prix,9.0,PER,18.597
Emilia Romagna Grand Prix,9.0,STR,21.587
Emilia Romagna Grand Prix,9.0,TSU,17.088
Emilia Romagna Grand Prix,9.0,HUL,16.149
Emilia Romagna Grand Prix,9.0,MAG,23.833
Emilia Romagna Grand Prix,9.0,RIC,19.539
Emilia Romagna Grand Prix,9.0,OCO,21.0
Emilia Romagna Grand Prix,9.0,ZHO,27.823
Emilia Romagna Grand Prix,9.0,GAS,50.815
Emilia Romagna Grand Prix,9.0,SAR,28.776
Emilia Romagna Grand Prix,9.0,BOT,53.528
Emilia Romagna Grand Prix,9.0,ALO,55.623
Emilia Romagna Grand Prix,9.0,ALB,107.509
Emilia Romagna Grand Prix,10.0,VER,0.0
Emilia Romagna Grand Prix,10.0,NOR,2.8369999999999997
Emilia Romagna Grand Prix,10.0,LEC,4.736
Emilia Romagna Grand Prix,10.0,PIA,7.607
Emilia Romagna Grand Prix,10.0,SAI,6.852
Emilia Romagna Grand Prix,10.0,HAM,11.207
Emilia Romagna Grand Prix,10.0,RUS,9.731
Emilia Romagna Grand Prix,10.0,PER,20.049
Emilia Romagna Grand Prix,10.0,STR,22.727
Emilia Romagna Grand Prix,10.0,TSU,18.508
Emilia Romagna Grand Prix,10.0,HUL,17.594
Emilia Romagna Grand Prix,10.0,MAG,25.753
Emilia Romagna Grand Prix,10.0,RIC,20.94
Emilia Romagna Grand Prix,10.0,OCO,23.709
Emilia Romagna Grand Prix,10.0,ZHO,29.861
Emilia Romagna Grand Prix,10.0,GAS,51.093
Emilia Romagna Grand Prix,10.0,SAR,30.922
Emilia Romagna Grand Prix,10.0,BOT,53.964
Emilia Romagna Grand Prix,10.0,ALO,56.022
Emilia Romagna Grand Prix,10.0,ALB,139.792
Emilia Romagna Grand Prix,11.0,VER,0.0
Emilia Romagna Grand Prix,11.0,NOR,3.153
Emilia Romagna Grand Prix,11.0,LEC,4.998
Emilia Romagna Grand Prix,11.0,PIA,7.913
Emilia Romagna Grand Prix,11.0,SAI,7.283
Emilia Romagna Grand Prix,11.0,HAM,11.794
Emilia Romagna Grand Prix,11.0,RUS,10.312
Emilia Romagna Grand Prix,11.0,PER,21.292
Emilia Romagna Grand Prix,11.0,STR,24.209
Emilia Romagna Grand Prix,11.0,TSU,20.07
Emilia Romagna Grand Prix,11.0,HUL,19.225
Emilia Romagna Grand Prix,11.0,MAG,27.726
Emilia Romagna Grand Prix,11.0,RIC,27.143
Emilia Romagna Grand Prix,11.0,OCO,25.569
Emilia Romagna Grand Prix,11.0,ZHO,31.85
Emilia Romagna Grand Prix,11.0,GAS,51.71
Emilia Romagna Grand Prix,11.0,SAR,33.248
Emilia Romagna Grand Prix,11.0,BOT,54.534
Emilia Romagna Grand Prix,11.0,ALO,56.817
Emilia Romagna Grand Prix,11.0,ALB,140.625
Emilia Romagna Grand Prix,12.0,VER,0.0
Emilia Romagna Grand Prix,12.0,NOR,3.304
Emilia Romagna Grand Prix,12.0,LEC,5.06
Emilia Romagna Grand Prix,12.0,PIA,8.736
Emilia Romagna Grand Prix,12.0,SAI,7.896
Emilia Romagna Grand Prix,12.0,HAM,12.263
Emilia Romagna Grand Prix,12.0,RUS,10.845
Emilia Romagna Grand Prix,12.0,PER,22.452
Emilia Romagna Grand Prix,12.0,STR,25.337
Emilia Romagna Grand Prix,12.0,TSU,25.538
Emilia Romagna Grand Prix,12.0,HUL,20.509
Emilia Romagna Grand Prix,12.0,MAG,29.366
Emilia Romagna Grand Prix,12.0,RIC,50.634
Emilia Romagna Grand Prix,12.0,OCO,27.324
Emilia Romagna Grand Prix,12.0,ZHO,33.755
Emilia Romagna Grand Prix,12.0,GAS,52.329
Emilia Romagna Grand Prix,12.0,SAR,35.31
Emilia Romagna Grand Prix,12.0,BOT,55.218
Emilia Romagna Grand Prix,12.0,ALO,57.258
Emilia Romagna Grand Prix,12.0,ALB,140.896
Emilia Romagna Grand Prix,13.0,VER,0.0
Emilia Romagna Grand Prix,13.0,NOR,3.966
Emilia Romagna Grand Prix,13.0,LEC,5.429
Emilia Romagna Grand Prix,13.0,PIA,9.551
Emilia Romagna Grand Prix,13.0,SAI,8.57
Emilia Romagna Grand Prix,13.0,HAM,12.957
Emilia Romagna Grand Prix,13.0,RUS,11.639
Emilia Romagna Grand Prix,13.0,PER,23.738
Emilia Romagna Grand Prix,13.0,STR,26.841
Emilia Romagna Grand Prix,13.0,TSU,48.072
Emilia Romagna Grand Prix,13.0,HUL,26.418
Emilia Romagna Grand Prix,13.0,MAG,31.248
Emilia Romagna Grand Prix,13.0,RIC,51.13
Emilia Romagna Grand Prix,13.0,OCO,29.158
Emilia Romagna Grand Prix,13.0,ZHO,35.749
Emilia Romagna Grand Prix,13.0,GAS,53.263
Emilia Romagna Grand Prix,13.0,SAR,37.818
Emilia Romagna Grand Prix,13.0,BOT,55.75
Emilia Romagna Grand Prix,13.0,ALO,57.829
Emilia Romagna Grand Prix,13.0,ALB,141.314
Emilia Romagna Grand Prix,14.0,VER,0.0
Emilia Romagna Grand Prix,14.0,NOR,4.7
Emilia Romagna Grand Prix,14.0,LEC,6.108
Emilia Romagna Grand Prix,14.0,PIA,10.222
Emilia Romagna Grand Prix,14.0,SAI,9.226
Emilia Romagna Grand Prix,14.0,HAM,14.055
Emilia Romagna Grand Prix,14.0,RUS,12.475
Emilia Romagna Grand Prix,14.0,PER,24.584
Emilia Romagna Grand Prix,14.0,STR,28.318
Emilia Romagna Grand Prix,14.0,TSU,48.026
Emilia Romagna Grand Prix,14.0,HUL,49.789
Emilia Romagna Grand Prix,14.0,MAG,33.356
Emilia Romagna Grand Prix,14.0,RIC,52.402
Emilia Romagna Grand Prix,14.0,OCO,31.037
Emilia Romagna Grand Prix,14.0,ZHO,37.569
Emilia Romagna Grand Prix,14.0,GAS,54.12
Emilia Romagna Grand Prix,14.0,SAR,39.848
Emilia Romagna Grand Prix,14.0,BOT,56.5
Emilia Romagna Grand Prix,14.0,ALO,58.537
Emilia Romagna Grand Prix,14.0,ALB,142.171
Emilia Romagna Grand Prix,15.0,VER,0.0
Emilia Romagna Grand Prix,15.0,NOR,5.043
Emilia Romagna Grand Prix,15.0,LEC,6.249
Emilia Romagna Grand Prix,15.0,PIA,10.578
Emilia Romagna Grand Prix,15.0,SAI,9.513
Emilia Romagna Grand Prix,15.0,HAM,14.461
Emilia Romagna Grand Prix,15.0,RUS,12.996
Emilia Romagna Grand Prix,15.0,PER,24.943
Emilia Romagna Grand Prix,15.0,STR,29.337
Emilia Romagna Grand Prix,15.0,TSU,48.464
Emilia Romagna Grand Prix,15.0,HUL,50.384
Emilia Romagna Grand Prix,15.0,MAG,35.248
Emilia Romagna Grand Prix,15.0,RIC,53.084
Emilia Romagna Grand Prix,15.0,OCO,32.72
Emilia Romagna Grand Prix,15.0,ZHO,39.078
Emilia Romagna Grand Prix,15.0,GAS,54.752
Emilia Romagna Grand Prix,15.0,SAR,41.563
Emilia Romagna Grand Prix,15.0,BOT,57.159
Emilia Romagna Grand Prix,15.0,ALO,59.144
Emilia Romagna Grand Prix,15.0,ALB,142.621
Emilia Romagna Grand Prix,16.0,VER,0.0
Emilia Romagna Grand Prix,16.0,NOR,5.204
Emilia Romagna Grand Prix,16.0,LEC,6.851
Emilia Romagna Grand Prix,16.0,PIA,10.95
Emilia Romagna Grand Prix,16.0,SAI,9.822
Emilia Romagna Grand Prix,16.0,HAM,15.298
Emilia Romagna Grand Prix,16.0,RUS,13.401
Emilia Romagna Grand Prix,16.0,PER,25.418
Emilia Romagna Grand Prix,16.0,STR,30.346
Emilia Romagna Grand Prix,16.0,TSU,48.737
Emilia Romagna Grand Prix,16.0,HUL,50.778
Emilia Romagna Grand Prix,16.0,MAG,37.021
Emilia Romagna Grand Prix,16.0,RIC,53.734
Emilia Romagna Grand Prix,16.0,OCO,34.407
Emilia Romagna Grand Prix,16.0,ZHO,40.505
Emilia Romagna Grand Prix,16.0,GAS,55.542
Emilia Romagna Grand Prix,16.0,SAR,43.14
Emilia Romagna Grand Prix,16.0,BOT,57.693
Emilia Romagna Grand Prix,16.0,ALO,59.633
Emilia Romagna Grand Prix,16.0,ALB,143.403
Emilia Romagna Grand Prix,17.0,VER,0.0
Emilia Romagna Grand Prix,17.0,NOR,5.441
Emilia Romagna Grand Prix,17.0,LEC,7.237
Emilia Romagna Grand Prix,17.0,PIA,11.534
Emilia Romagna Grand Prix,17.0,SAI,10.667
Emilia Romagna Grand Prix,17.0,HAM,15.816
Emilia Romagna Grand Prix,17.0,RUS,14.064
Emilia Romagna Grand Prix,17.0,PER,30.89
Emilia Romagna Grand Prix,17.0,STR,31.812
Emilia Romagna Grand Prix,17.0,TSU,49.264
Emilia Romagna Grand Prix,17.0,HUL,51.524
Emilia Romagna Grand Prix,17.0,MAG,39.27
Emilia Romagna Grand Prix,17.0,RIC,54.664
Emilia Romagna Grand Prix,17.0,OCO,36.139
Emilia Romagna Grand Prix,17.0,ZHO,42.21
Emilia Romagna Grand Prix,17.0,GAS,56.605
Emilia Romagna Grand Prix,17.0,SAR,44.963
Emilia Romagna Grand Prix,17.0,BOT,58.833
Emilia Romagna Grand Prix,17.0,ALO,60.955
Emilia Romagna Grand Prix,17.0,ALB,144.485
Emilia Romagna Grand Prix,18.0,VER,0.0
Emilia Romagna Grand Prix,18.0,NOR,5.647
Emilia Romagna Grand Prix,18.0,LEC,7.545
Emilia Romagna Grand Prix,18.0,PIA,11.99
Emilia Romagna Grand Prix,18.0,SAI,10.994
Emilia Romagna Grand Prix,18.0,HAM,16.425
Emilia Romagna Grand Prix,18.0,RUS,14.861
Emilia Romagna Grand Prix,18.0,PER,31.914
Emilia Romagna Grand Prix,18.0,STR,33.448
Emilia Romagna Grand Prix,18.0,TSU,49.802
Emilia Romagna Grand Prix,18.0,HUL,52.199
Emilia Romagna Grand Prix,18.0,MAG,41.197
Emilia Romagna Grand Prix,18.0,RIC,55.284
Emilia Romagna Grand Prix,18.0,OCO,37.81
Emilia Romagna Grand Prix,18.0,ZHO,43.905
Emilia Romagna Grand Prix,18.0,GAS,57.613
Emilia Romagna Grand Prix,18.0,SAR,46.915
Emilia Romagna Grand Prix,18.0,BOT,59.782
Emilia Romagna Grand Prix,18.0,ALO,61.934
Emilia Romagna Grand Prix,18.0,ALB,145.321
Emilia Romagna Grand Prix,19.0,VER,0.0
Emilia Romagna Grand Prix,19.0,NOR,5.923
Emilia Romagna Grand Prix,19.0,LEC,7.7
Emilia Romagna Grand Prix,19.0,PIA,12.515
Emilia Romagna Grand Prix,19.0,SAI,11.59
Emilia Romagna Grand Prix,19.0,HAM,16.882
Emilia Romagna Grand Prix,19.0,RUS,15.374
Emilia Romagna Grand Prix,19.0,PER,32.251
Emilia Romagna Grand Prix,19.0,STR,34.702
Emilia Romagna Grand Prix,19.0,TSU,50.447
Emilia Romagna Grand Prix,19.0,HUL,53.306
Emilia Romagna Grand Prix,19.0,MAG,42.951
Emilia Romagna Grand Prix,19.0,RIC,55.991
Emilia Romagna Grand Prix,19.0,OCO,39.472
Emilia Romagna Grand Prix,19.0,ZHO,45.567
Emilia Romagna Grand Prix,19.0,GAS,58.327
Emilia Romagna Grand Prix,19.0,SAR,48.869
Emilia Romagna Grand Prix,19.0,BOT,60.548
Emilia Romagna Grand Prix,19.0,ALO,63.103
Emilia Romagna Grand Prix,19.0,ALB,146.383
Emilia Romagna Grand Prix,20.0,VER,0.0
Emilia Romagna Grand Prix,20.0,NOR,6.256
Emilia Romagna Grand Prix,20.0,LEC,7.907
Emilia Romagna Grand Prix,20.0,PIA,12.818
Emilia Romagna Grand Prix,20.0,SAI,12.065
Emilia Romagna Grand Prix,20.0,HAM,17.554
Emilia Romagna Grand Prix,20.0,RUS,16.039
Emilia Romagna Grand Prix,20.0,PER,32.969
Emilia Romagna Grand Prix,20.0,STR,35.768
Emilia Romagna Grand Prix,20.0,TSU,51.35
Emilia Romagna Grand Prix,20.0,HUL,54.065
Emilia Romagna Grand Prix,20.0,MAG,44.251
Emilia Romagna Grand Prix,20.0,RIC,56.454
Emilia Romagna Grand Prix,20.0,OCO,41.078
Emilia Romagna Grand Prix,20.0,ZHO,47.224
Emilia Romagna Grand Prix,20.0,GAS,59.01
Emilia Romagna Grand Prix,20.0,SAR,50.49
Emilia Romagna Grand Prix,20.0,BOT,61.237
Emilia Romagna Grand Prix,20.0,ALO,64.462
Emilia Romagna Grand Prix,20.0,ALB,146.558
Emilia Romagna Grand Prix,21.0,VER,0.0
Emilia Romagna Grand Prix,21.0,NOR,6.503
Emilia Romagna Grand Prix,21.0,LEC,7.968
Emilia Romagna Grand Prix,21.0,PIA,13.422
Emilia Romagna Grand Prix,21.0,SAI,12.463
Emilia Romagna Grand Prix,21.0,HAM,18.221
Emilia Romagna Grand Prix,21.0,RUS,21.311
Emilia Romagna Grand Prix,21.0,PER,33.301
Emilia Romagna Grand Prix,21.0,STR,36.742
Emilia Romagna Grand Prix,21.0,TSU,52.683
Emilia Romagna Grand Prix,21.0,HUL,54.675
Emilia Romagna Grand Prix,21.0,MAG,45.329
Emilia Romagna Grand Prix,21.0,RIC,57.067
Emilia Romagna Grand Prix,21.0,OCO,42.689
Emilia Romagna Grand Prix,21.0,ZHO,48.833
Emilia Romagna Grand Prix,21.0,GAS,59.842
Emilia Romagna Grand Prix,21.0,SAR,52.137
Emilia Romagna Grand Prix,21.0,BOT,61.86
Emilia Romagna Grand Prix,21.0,ALO,67.193
Emilia Romagna Grand Prix,21.0,ALB,147.285
Emilia Romagna Grand Prix,22.0,VER,0.0
Emilia Romagna Grand Prix,22.0,NOR,10.847
Emilia Romagna Grand Prix,22.0,LEC,8.223
Emilia Romagna Grand Prix,22.0,PIA,13.528
Emilia Romagna Grand Prix,22.0,SAI,12.626
Emilia Romagna Grand Prix,22.0,HAM,18.304
Emilia Romagna Grand Prix,22.0,RUS,44.486
Emilia Romagna Grand Prix,22.0,PER,33.409
Emilia Romagna Grand Prix,22.0,STR,37.676
Emilia Romagna Grand Prix,22.0,TSU,54.242
Emilia Romagna Grand Prix,22.0,HUL,55.324
Emilia Romagna Grand Prix,22.0,MAG,46.579
Emilia Romagna Grand Prix,22.0,RIC,57.704
Emilia Romagna Grand Prix,22.0,OCO,44.302
Emilia Romagna Grand Prix,22.0,ZHO,50.331
Emilia Romagna Grand Prix,22.0,GAS,60.375
Emilia Romagna Grand Prix,22.0,SAR,53.661
Emilia Romagna Grand Prix,22.0,BOT,62.533
Emilia Romagna Grand Prix,22.0,ALO,68.798
Emilia Romagna Grand Prix,22.0,ALB,147.792
Emilia Romagna Grand Prix,23.0,VER,0.0
Emilia Romagna Grand Prix,23.0,NOR,33.552
Emilia Romagna Grand Prix,23.0,LEC,8.178
Emilia Romagna Grand Prix,23.0,PIA,17.76
Emilia Romagna Grand Prix,23.0,SAI,12.45
Emilia Romagna Grand Prix,23.0,HAM,17.877
Emilia Romagna Grand Prix,23.0,RUS,43.167
Emilia Romagna Grand Prix,23.0,PER,33.391
Emilia Romagna Grand Prix,23.0,STR,38.232
Emilia Romagna Grand Prix,23.0,TSU,55.647
Emilia Romagna Grand Prix,23.0,HUL,56.219
Emilia Romagna Grand Prix,23.0,MAG,47.352
Emilia Romagna Grand Prix,23.0,RIC,58.361
Emilia Romagna Grand Prix,23.0,OCO,45.923
Emilia Romagna Grand Prix,23.0,ZHO,51.363
Emilia Romagna Grand Prix,23.0,GAS,61.001
Emilia Romagna Grand Prix,23.0,SAR,54.626
Emilia Romagna Grand Prix,23.0,BOT,62.879
Emilia Romagna Grand Prix,23.0,ALO,69.748
Emilia Romagna Grand Prix,23.0,ALB,152.782
Emilia Romagna Grand Prix,24.0,VER,0.0
Emilia Romagna Grand Prix,24.0,NOR,27.808
Emilia Romagna Grand Prix,24.0,LEC,3.566
Emilia Romagna Grand Prix,24.0,PIA,34.812
Emilia Romagna Grand Prix,24.0,SAI,8.011
Emilia Romagna Grand Prix,24.0,HAM,14.01
Emilia Romagna Grand Prix,24.0,RUS,37.93
Emilia Romagna Grand Prix,24.0,PER,29.863
Emilia Romagna Grand Prix,24.0,STR,34.612
Emilia Romagna Grand Prix,24.0,TSU,52.008
Emilia Romagna Grand Prix,24.0,HUL,53.109
Emilia Romagna Grand Prix,24.0,MAG,44.079
Emilia Romagna Grand Prix,24.0,RIC,54.607
Emilia Romagna Grand Prix,24.0,OCO,42.753
Emilia Romagna Grand Prix,24.0,ZHO,48.172
Emilia Romagna Grand Prix,24.0,GAS,57.307
Emilia Romagna Grand Prix,24.0,SAR,51.401
Emilia Romagna Grand Prix,24.0,BOT,59.256
Emilia Romagna Grand Prix,24.0,ALO,66.497
Emilia Romagna Grand Prix,24.0,ALB,180.905
Emilia Romagna Grand Prix,25.0,VER,14.123
Emilia Romagna Grand Prix,25.0,NOR,19.306
Emilia Romagna Grand Prix,25.0,LEC,0.11
Emilia Romagna Grand Prix,25.0,PIA,25.24
Emilia Romagna Grand Prix,25.0,SAI,0.0
Emilia Romagna Grand Prix,25.0,HAM,6.023
Emilia Romagna Grand Prix,25.0,RUS,29.402
Emilia Romagna Grand Prix,25.0,PER,22.612
Emilia Romagna Grand Prix,25.0,STR,28.144
Emilia Romagna Grand Prix,25.0,TSU,45.602
Emilia Romagna Grand Prix,25.0,HUL,46.393
Emilia Romagna Grand Prix,25.0,MAG,37.896
Emilia Romagna Grand Prix,25.0,RIC,47.809
Emilia Romagna Grand Prix,25.0,OCO,41.155
Emilia Romagna Grand Prix,25.0,ZHO,42.053
Emilia Romagna Grand Prix,25.0,GAS,50.435
Emilia Romagna Grand Prix,25.0,SAR,45.17
Emilia Romagna Grand Prix,25.0,BOT,52.382
Emilia Romagna Grand Prix,25.0,ALO,59.971
Emilia Romagna Grand Prix,25.0,ALB,177.07
Emilia Romagna Grand Prix,26.0,VER,13.017
Emilia Romagna Grand Prix,26.0,NOR,18.617
Emilia Romagna Grand Prix,26.0,LEC,23.528
Emilia Romagna Grand Prix,26.0,PIA,24.229
Emilia Romagna Grand Prix,26.0,SAI,0.0
Emilia Romagna Grand Prix,26.0,HAM,10.781
Emilia Romagna Grand Prix,26.0,RUS,29.469
Emilia Romagna Grand Prix,26.0,PER,23.4
Emilia Romagna Grand Prix,26.0,STR,29.088
Emilia Romagna Grand Prix,26.0,TSU,46.189
Emilia Romagna Grand Prix,26.0,HUL,47.474
Emilia Romagna Grand Prix,26.0,MAG,39.17
Emilia Romagna Grand Prix,26.0,RIC,49.466
Emilia Romagna Grand Prix,26.0,OCO,65.092
Emilia Romagna Grand Prix,26.0,ZHO,43.506
Emilia Romagna Grand Prix,26.0,GAS,51.604
Emilia Romagna Grand Prix,26.0,SAR,48.936
Emilia Romagna Grand Prix,26.0,BOT,53.449
Emilia Romagna Grand Prix,26.0,ALO,61.294
Emilia Romagna Grand Prix,26.0,ALB,177.686
Emilia Romagna Grand Prix,27.0,VER,7.61
Emilia Romagna Grand Prix,27.0,NOR,13.296
Emilia Romagna Grand Prix,27.0,LEC,17.113
Emilia Romagna Grand Prix,27.0,PIA,18.664
Emilia Romagna Grand Prix,27.0,SAI,0.0
Emilia Romagna Grand Prix,27.0,HAM,10.646
Emilia Romagna Grand Prix,27.0,RUS,23.855
Emilia Romagna Grand Prix,27.0,PER,20.823
Emilia Romagna Grand Prix,27.0,STR,26.171
Emilia Romagna Grand Prix,27.0,TSU,42.23
Emilia Romagna Grand Prix,27.0,HUL,43.446
Emilia Romagna Grand Prix,27.0,MAG,35.758
Emilia Romagna Grand Prix,27.0,RIC,46.622
Emilia Romagna Grand Prix,27.0,OCO,60.576
Emilia Romagna Grand Prix,27.0,ZHO,40.085
Emilia Romagna Grand Prix,27.0,GAS,47.975
Emilia Romagna Grand Prix,27.0,SAR,46.084
Emilia Romagna Grand Prix,27.0,BOT,49.682
Emilia Romagna Grand Prix,27.0,ALO,57.701
Emilia Romagna Grand Prix,27.0,ALB,173.463
Emilia Romagna Grand Prix,28.0,VER,0.0
Emilia Romagna Grand Prix,28.0,NOR,6.054
Emilia Romagna Grand Prix,28.0,LEC,9.722
Emilia Romagna Grand Prix,28.0,PIA,10.943999999999999
Emilia Romagna Grand Prix,28.0,SAI,15.809
Emilia Romagna Grand Prix,28.0,HAM,25.733
Emilia Romagna Grand Prix,28.0,RUS,17.164
Emilia Romagna Grand Prix,28.0,PER,14.735
Emilia Romagna Grand Prix,28.0,STR,20.663
Emilia Romagna Grand Prix,28.0,TSU,36.434
Emilia Romagna Grand Prix,28.0,HUL,37.871
Emilia Romagna Grand Prix,28.0,MAG,30.572
Emilia Romagna Grand Prix,28.0,RIC,41.594
Emilia Romagna Grand Prix,28.0,OCO,54.313
Emilia Romagna Grand Prix,28.0,ZHO,34.687
Emilia Romagna Grand Prix,28.0,GAS,42.765
Emilia Romagna Grand Prix,28.0,SAR,40.999
Emilia Romagna Grand Prix,28.0,BOT,44.332
Emilia Romagna Grand Prix,28.0,ALO,52.309
Emilia Romagna Grand Prix,28.0,ALB,173.4
